Date,Open,High,Low,Close,QuoteVol
2020-06-22,43.0,44.67,42.94,44.3,12383199.9091788
2020-06-23,44.3,44.49,43.89,44.18,9687570.3990332
2020-06-24,44.18,44.69,42.1,42.65,15461096.4397973
2020-06-25,42.65,43.0,41.68,42.35,10274173.0759525
2020-06-26,42.34,43.6,41.37,43.09,14853210.4044505
2020-06-27,43.1,43.12,39.11,41.06,12500262.7682874
2020-06-28,41.04,42.05,40.48,41.37,6984592.7145514
2020-06-29,41.37,42.29,40.59,41.87,13400088.9615602
2020-06-30,41.87,42.07,40.73,41.17,7047775.850108
2020-07-01,41.16,42.01,40.96,41.77,7889028.9814239
2020-07-02,41.76,41.9,40.28,41.05,11294890.1957212
2020-07-03,41.03,41.7,40.89,41.14,7860587.6040164
2020-07-04,41.13,42.23,41.06,42.11,9986664.029021
2020-07-05,42.11,42.2,40.75,41.58,9752587.2429427
2020-07-06,41.58,44.31,41.5,44.06,15857759.2091878
2020-07-07,44.07,44.49,43.06,43.39,13417182.8209459
2020-07-08,43.39,45.62,43.1,45.35,24100589.4894504
2020-07-09,45.35,45.87,43.57,44.33,18508763.9474714
2020-07-10,44.34,44.64,43.44,44.3,11325710.6723385
2020-07-11,44.32,44.77,43.85,44.69,8259738.9982672
2020-07-12,44.68,45.3,43.7,44.7,10954049.9587285
2020-07-13,44.72,45.59,42.31,43.92,19783707.2392492
2020-07-14,43.91,44.09,42.86,43.88,10753439.3524858
2020-07-15,43.88,44.06,42.81,43.33,9414665.1219019
2020-07-16,43.34,43.49,40.85,42.09,16388849.4941322
2020-07-17,42.09,42.49,41.72,41.9,8482168.9087271
2020-07-18,41.88,42.9,41.73,42.45,7261317.079744
2020-07-19,42.45,42.89,41.83,42.64,8265623.2485772
2020-07-20,42.65,42.79,41.37,41.94,7608229.1871633
2020-07-21,41.94,44.11,41.87,43.77,13653758.5128644
2020-07-22,43.77,45.12,43.2,44.96,14753443.1558658
2020-07-23,44.96,45.63,44.52,44.94,19488260.3589614
2020-07-24,44.93,44.96,43.93,44.11,10968239.4447895
2020-07-25,44.12,49.52,44.03,49.16,43121417.1466133
2020-07-26,49.16,50.79,47.49,48.1,43736445.022485
2020-07-27,48.07,55.83,46.85,53.28,76319950.4080479
2020-07-28,53.29,57.92,51.65,55.75,83657329.5222327
2020-07-29,55.76,56.97,54.65,55.16,46195373.4472572
2020-07-30,55.17,58.61,53.91,56.75,57655048.2407161
2020-07-31,56.73,59.26,55.78,58.13,37799292.0562786
2020-08-01,58.13,62.23,57.55,61.65,72750836.991993
2020-08-02,61.65,65.17,51.79,56.77,106128081.2660031
2020-08-03,56.77,60.03,55.71,58.48,48042233.8805329
2020-08-04,58.51,59.62,56.26,57.61,36194009.1430542
2020-08-05,57.62,59.77,56.73,58.88,41978222.9782419
2020-08-06,58.88,60.68,57.69,59.03,48695999.6888676
2020-08-07,59.03,61.08,54.51,57.17,52389315.890209
2020-08-08,57.19,58.55,56.46,58.46,24648595.7487879
2020-08-09,58.46,58.67,56.0,56.96,21154392.5154948
2020-08-10,56.96,59.4,56.38,58.27,37767773.9869943
2020-08-11,58.27,59.67,52.37,54.1,49937919.2300356
2020-08-12,54.11,55.05,51.55,54.52,34861226.1993342
2020-08-13,54.54,57.3,51.86,57.14,45688905.9967991
2020-08-14,57.14,57.85,55.82,56.78,41365693.2699539
2020-08-15,56.78,60.87,56.45,59.85,66736568.520312
2020-08-16,59.85,64.6,57.8,63.87,97000374.9397375
2020-08-17,63.89,68.88,61.34,67.22,116245941.7852515
2020-08-18,67.22,68.37,63.37,65.4,103317811.9423166
2020-08-19,65.42,67.15,58.73,62.12,105697900.025474
2020-08-20,62.08,63.68,61.0,62.8,54226397.3021562
2020-08-21,62.8,63.9,58.77,59.2,64713283.3289637
2020-08-22,59.18,60.54,57.76,60.21,43559095.845974
2020-08-23,60.21,61.63,58.01,60.55,37577206.2334837
2020-08-24,60.56,63.01,59.97,62.02,42512670.1728616
2020-08-25,62.03,62.29,56.6,58.34,69265853.4447933
2020-08-26,58.33,59.1,57.02,58.1,38515676.3160957
2020-08-27,58.11,59.24,53.91,56.1,55177834.1631139
2020-08-28,56.12,58.28,55.33,57.38,36748399.4045395
2020-08-29,57.36,58.18,56.93,56.97,23507419.6507849
2020-08-30,56.95,62.95,56.93,62.89,50554543.1594392
2020-08-31,62.89,63.7,60.51,60.92,42096579.0183941
2020-09-01,60.94,64.31,59.69,62.69,60949621.548338
2020-09-02,62.68,63.19,56.32,58.06,55622757.788497
2020-09-03,58.07,58.62,45.33,47.28,70829796.0880798
2020-09-04,47.28,52.38,46.24,50.32,72672986.3875758
2020-09-05,50.33,51.32,45.21,47.83,64939622.8922979
2020-09-06,47.82,49.25,46.28,47.92,31350140.4871573
2020-09-07,47.93,49.18,45.22,48.84,39178475.9024551
2020-09-08,48.85,49.35,45.98,47.47,36217916.4656975
2020-09-09,47.47,48.81,46.52,47.82,18086146.4859451
2020-09-10,47.82,49.45,47.77,48.67,23124448.1519773
2020-09-11,48.65,49.59,47.37,48.96,17795692.8565707
2020-09-12,48.95,51.31,48.38,50.8,22526760.7039176
2020-09-13,50.82,51.04,47.26,48.15,22491968.4025884
2020-09-14,48.17,49.65,47.11,49.08,23889800.0519541
2020-09-15,49.08,50.37,48.1,48.31,30324133.0068738
2020-09-16,48.29,48.75,46.91,47.76,19641762.8650696
2020-09-17,47.76,49.67,47.64,48.85,20027421.9666725
2020-09-18,48.85,49.07,47.44,48.54,15606108.2084333
2020-09-19,48.53,49.03,47.94,48.52,10911627.6386474
2020-09-20,48.51,48.51,46.15,47.09,14655189.8259405
2020-09-21,47.1,47.64,41.59,43.16,32251827.7301862
2020-09-22,43.17,44.79,42.75,44.47,14655664.3296406
2020-09-23,44.47,45.14,42.25,42.96,18334844.4941458
2020-09-24,42.99,45.29,42.56,44.92,17040575.2431905
2020-09-25,44.92,46.58,43.97,46.02,18981897.4434856
2020-09-26,46.01,46.56,45.12,46.03,11012106.7215482
2020-09-27,46.01,46.62,44.56,46.05,13723604.1728721
2020-09-28,46.05,47.14,44.8,45.23,23201352.7828467
2020-09-29,45.23,45.85,44.95,45.69,14304470.5167336
2020-09-30,45.68,46.7,45.44,46.24,13522251.9359599
2020-10-01,46.26,48.46,45.23,46.25,32358413.4157879
2020-10-02,46.25,46.97,43.19,44.88,23374092.7277957
2020-10-03,44.88,45.97,44.72,45.51,10251368.171526
2020-10-04,45.5,47.07,45.28,46.69,11876813.2284272
2020-10-05,46.68,47.08,45.53,46.34,13330240.0624723
2020-10-06,46.35,48.25,45.52,45.99,30394416.8606215
2020-10-07,46.01,46.96,45.02,46.55,17705158.8502509
2020-10-08,46.56,47.5,45.45,47.21,19225906.3202001
2020-10-09,47.21,48.2,46.59,47.78,19072193.1607668
2020-10-10,47.78,50.46,47.76,48.88,21004622.6621016
2020-10-11,48.89,51.27,48.66,50.48,19761562.474248
2020-10-12,50.48,51.5,49.24,50.58,31453313.2649317
2020-10-13,50.58,50.71,48.8,49.89,23391991.8133577
2020-10-14,49.9,51.04,49.27,49.79,19133732.714963
2020-10-15,49.79,50.24,48.8,49.53,17351907.6486338
2020-10-16,49.52,49.84,45.6,47.6,28593842.0184204
2020-10-17,47.61,47.64,46.28,46.93,10497057.8389143
2020-10-18,46.92,47.98,46.78,47.54,7805904.884539
2020-10-19,47.54,48.44,46.8,47.99,15130105.4102499
2020-10-20,47.99,48.46,46.36,46.88,18896873.0924829
2020-10-21,46.88,55.0,46.85,52.98,73309576.4555291
2020-10-22,52.98,56.31,52.97,54.35,77327816.2303919
2020-10-23,54.35,57.0,53.02,55.42,59587249.9274848
2020-10-24,55.41,59.64,54.83,59.23,54668506.1651542
2020-10-25,59.22,60.0,56.53,58.84,52879298.0785873
2020-10-26,58.83,59.31,54.94,56.82,53674188.7390686
2020-10-27,56.8,59.06,56.46,57.91,48920010.3914437
2020-10-28,57.9,60.55,54.71,55.77,70621904.7241045
2020-10-29,55.76,56.57,53.37,54.87,44138399.0642294
2020-10-30,54.88,55.78,52.2,54.01,38012823.4838059
2020-10-31,54.02,56.5,53.6,55.72,32842454.195905
2020-11-01,55.69,56.19,54.07,55.6,20377654.8658563
2020-11-02,55.6,56.84,53.01,53.8,38304588.6046088
2020-11-03,53.82,54.37,51.13,53.96,35538087.9202807
2020-11-04,53.96,55.24,51.59,54.67,42873857.8930592
2020-11-05,54.7,59.73,54.62,58.95,78053912.1651952
2020-11-06,58.94,63.68,58.61,63.2,106582211.4200329
2020-11-07,63.22,64.77,57.0,58.9,101656386.7819311
2020-11-08,58.9,62.03,58.52,61.02,47974026.2325454
2020-11-09,61.0,61.86,57.37,59.23,59500899.1666013
2020-11-10,59.22,59.6,57.04,57.93,37334044.1550524
2020-11-11,57.94,60.53,57.8,59.27,49135913.0916862
2020-11-12,59.28,60.82,57.6,60.72,48949867.8524848
2020-11-13,60.72,66.66,60.14,65.96,125824947.0014505
2020-11-14,65.96,66.32,61.63,63.85,64664038.1716187
2020-11-15,63.83,64.43,61.08,62.28,42937719.0781967
2020-11-16,62.29,74.62,62.08,73.84,174408345.8385892
2020-11-17,73.83,77.0,71.36,76.32,210321473.6289226
2020-11-18,76.32,77.13,67.77,73.42,193749896.6949428
2020-11-19,73.41,83.4,71.47,81.53,216138873.5744106
2020-11-20,81.54,85.63,79.99,82.53,196229165.3065574
2020-11-21,82.55,88.5,80.1,87.14,212594343.033746
2020-11-22,87.09,87.92,77.3,82.87,171408076.0270896
2020-11-23,82.87,90.93,80.8,89.03,220072734.1900282
2020-11-24,89.04,94.02,84.6,89.25,235080123.5942253
2020-11-25,89.27,90.76,78.05,81.75,141140495.3003431
2020-11-26,81.75,83.29,64.45,71.0,251435782.4059192
2020-11-27,70.99,73.5,65.3,69.15,118203288.9302582
2020-11-28,69.18,74.97,68.26,72.7,106171116.7407572
2020-11-29,72.68,81.07,71.51,78.91,115532599.7287442
2020-11-30,78.89,88.46,76.63,87.65,176439147.7540077
2020-12-01,87.66,93.01,79.56,85.08,316329074.0803772
2020-12-02,85.07,90.63,82.61,88.9,185587960.2862111
2020-12-03,88.89,91.5,85.46,89.0,149648537.4796246
2020-12-04,89.01,89.84,77.8,79.52,144315548.66815
2020-12-05,79.52,84.28,78.61,83.14,104622408.5642311
2020-12-06,83.11,85.19,80.31,83.55,76405873.3239923
2020-12-07,83.54,86.87,81.73,83.37,96166838.1865423
2020-12-08,83.37,84.83,75.41,76.76,98587741.4199429
2020-12-09,76.75,78.14,72.13,77.41,104645905.6562271
2020-12-10,77.41,77.66,72.51,74.7,67806633.6994112
2020-12-11,74.77,75.09,69.87,72.2,106519712.1956132
2020-12-12,72.2,77.58,71.97,76.67,65737747.0803373
2020-12-13,76.64,84.38,75.52,82.28,102688853.3434067
2020-12-14,82.27,82.98,79.11,82.35,89440711.0002851
2020-12-15,82.38,84.93,80.39,81.32,110776073.6065539
2020-12-16,81.36,93.44,78.31,92.94,201924000.2116802
2020-12-17,92.94,109.8,90.0,101.01,414585850.6995055
2020-12-18,100.99,112.88,99.24,109.34,337670222.209057
2020-12-19,109.34,124.24,105.31,119.85,316850965.364659
2020-12-20,119.85,123.21,109.76,114.58,313367367.832653
2020-12-21,114.59,118.65,100.31,104.45,283146069.8185513
2020-12-22,104.48,114.63,98.35,114.32,342738420.0010719
2020-12-23,114.31,117.29,95.23,102.45,424020893.5197937
2020-12-24,102.46,112.32,98.55,111.13,282469396.3783904
2020-12-25,111.13,128.63,108.18,127.78,370546271.4684469
2020-12-26,127.74,135.19,124.94,129.61,449830180.9840205
2020-12-27,129.61,139.47,121.88,127.88,494840941.2477168
2020-12-28,127.83,137.41,126.37,129.83,309678082.0632083
2020-12-29,129.84,130.9,120.0,128.8,218608845.4084634
2020-12-30,128.8,133.11,122.63,130.05,220908109.4346975
2020-12-31,130.06,130.35,121.98,124.21,156991311.0348211
2021-01-01,124.22,133.97,122.89,126.24,197556175.3560369
2021-01-02,126.2,142.0,123.15,136.96,323461384.1554043
2021-01-03,136.94,164.7,135.3,161.24,568621276.8387069
2021-01-04,161.23,173.66,139.31,155.34,551040498.8754889
2021-01-05,155.33,162.8,146.52,158.43,308980342.1990161
2021-01-06,158.46,169.72,154.95,168.92,302208185.2799369
2021-01-07,168.96,181.22,161.18,169.35,424745168.4611531
2021-01-08,169.35,181.92,150.0,172.19,479867965.4656461
2021-01-09,172.28,178.8,163.3,177.26,299170389.2869181
2021-01-10,177.27,185.83,161.86,170.07,397700165.5603781
2021-01-11,170.06,170.74,112.7,138.87,681062681.8451936
2021-01-12,138.88,146.86,128.0,133.42,388334448.4717354
2021-01-13,133.44,148.46,125.9,147.38,294745960.6848974
2021-01-14,147.39,156.89,143.55,152.5,304472230.4060609
2021-01-15,152.46,155.74,130.0,143.65,304793400.3979503
2021-01-16,143.66,152.59,139.28,143.52,260477969.6066686
2021-01-17,143.52,147.0,136.22,142.8,195777669.9910487
2021-01-18,142.78,154.99,138.44,151.96,242255237.7443352
2021-01-19,151.97,166.02,150.18,151.86,364329170.4371604
2021-01-20,151.85,156.15,138.4,149.69,300191114.5686793
2021-01-21,149.67,150.25,125.64,129.72,296428620.1166083
2021-01-22,129.7,141.85,122.7,137.66,267423454.4764786
2021-01-23,137.65,143.52,135.05,137.67,134724709.0993206
2021-01-24,137.66,142.65,133.73,141.01,127591959.1230012
2021-01-25,141.01,147.87,136.62,137.07,197598742.3625796
2021-01-26,137.07,139.76,127.85,134.67,146658904.3297973
2021-01-27,134.69,134.96,118.13,122.44,155421717.5906167
2021-01-28,122.45,135.84,120.74,133.27,139123165.5404495
2021-01-29,133.25,145.5,131.44,134.65,302900712.6877233
2021-01-30,134.67,136.23,128.02,133.36,160309617.0147801
2021-01-31,133.35,135.06,125.67,129.36,119233545.9822861
2021-02-01,129.37,136.63,125.95,132.0,153549752.2381648
2021-02-02,131.99,145.82,131.87,141.98,265593003.2759642
2021-02-03,141.96,156.7,141.92,155.93,276355784.6806293
2021-02-04,155.94,158.68,141.03,145.07,263741634.9494189
2021-02-05,145.05,156.93,143.45,155.05,239251271.3872744
2021-02-06,155.05,164.27,149.82,155.57,298721059.7569077
2021-02-07,155.57,157.29,145.23,150.76,190631760.7443417
2021-02-08,150.76,169.38,147.76,167.28,301611530.016982
2021-02-09,167.28,184.49,164.22,181.49,339741920.4317513
2021-02-10,181.52,195.17,169.57,181.56,511568659.8745064
2021-02-11,181.59,193.59,175.72,183.62,309306444.7378882
2021-02-12,183.62,199.84,176.75,196.69,364142891.7831525
2021-02-13,196.71,229.07,191.45,225.76,594221999.900488
2021-02-14,225.77,230.77,208.11,213.49,387593416.6974883
2021-02-15,213.47,219.99,185.31,207.83,447239834.9554889
2021-02-16,208.03,222.48,200.1,210.26,351273131.9253475
2021-02-17,210.23,237.75,203.37,237.49,409828549.4242446
2021-02-18,237.39,239.18,221.0,226.59,362511271.6078323
2021-02-19,226.58,241.92,220.06,236.5,325090696.9235771
2021-02-20,236.45,247.04,214.02,226.65,401705947.5888395
2021-02-21,226.77,233.78,220.06,227.13,288545534.8844469
2021-02-22,227.17,227.39,180.0,208.32,530466837.0554202
2021-02-23,208.1,208.8,157.29,177.34,656297107.8739179
2021-02-24,177.35,189.46,169.08,181.43,331667058.0278256
2021-02-25,181.43,205.21,175.0,179.36,374933085.9501948
2021-02-26,179.36,182.86,162.74,170.25,376896603.428194
2021-02-27,170.2,180.48,167.13,171.76,194721552.3696573
2021-02-28,171.75,173.42,152.88,165.22,270779244.8619955
2021-03-01,165.27,176.46,163.3,175.89,206763547.4899487
2021-03-02,175.9,185.32,170.69,179.08,255346162.5510491
2021-03-03,179.06,196.49,176.79,187.64,356756304.151066
2021-03-04,187.7,194.4,176.83,180.67,275358427.6270217
2021-03-05,180.66,183.57,168.5,180.23,206736683.4266449
2021-03-06,180.21,184.67,174.68,182.85,169045674.0150868
2021-03-07,182.86,192.24,182.25,190.75,153066685.7113709
2021-03-08,190.75,195.28,179.58,191.85,218298243.7494713
2021-03-09,191.86,205.0,188.92,203.81,253719098.4610113
2021-03-10,203.8,208.0,191.47,200.29,285300116.8257908
2021-03-11,200.29,203.54,191.03,201.36,194448681.7577249
2021-03-12,201.37,224.23,198.41,220.84,438911699.7957679
2021-03-13,220.8,230.23,212.7,226.06,296844070.6750121
2021-03-14,226.08,228.12,213.84,213.94,177641500.6654679
2021-03-15,214.0,222.58,197.56,200.59,291674163.5832846
2021-03-16,200.59,205.53,191.15,201.6,211789426.1765414
2021-03-17,201.61,206.94,194.13,205.98,177676188.781586
2021-03-18,205.96,208.25,199.13,199.7,158187015.5903925
2021-03-19,199.72,205.0,195.81,199.96,108136182.1619988
2021-03-20,199.96,206.1,198.82,200.17,96021040.4743002
2021-03-21,200.16,202.0,192.0,195.31,114260221.4238709
2021-03-22,195.33,199.0,184.42,185.67,139983277.9637057
2021-03-23,185.69,189.44,181.12,185.83,118859058.1084163
2021-03-24,185.82,197.17,172.0,176.05,224797613.3940394
2021-03-25,176.05,179.03,167.86,171.53,166128051.9627271
2021-03-26,171.53,183.82,171.44,183.45,128689980.6956408
2021-03-27,183.44,186.12,177.75,184.06,86757743.8072639
2021-03-28,184.06,187.29,180.0,184.24,70082688.3918318
2021-03-29,184.22,197.6,182.45,193.73,174709382.2425777
2021-03-30,193.73,200.09,190.34,195.74,181705740.0552025
2021-03-31,195.71,198.99,187.0,196.7,135030259.1244361
2021-04-01,196.69,205.0,194.0,202.86,174997120.9538392
2021-04-02,202.87,213.77,200.78,211.46,194551967.4207516
2021-04-03,211.44,217.97,194.85,195.23,199480758.0963909
2021-04-04,195.17,204.92,192.22,202.21,113374291.8322612
2021-04-05,202.24,225.47,198.07,221.48,281341829.9490769
2021-04-06,221.48,244.59,212.97,237.04,562645677.6736383
2021-04-07,236.96,242.99,210.77,219.05,510345556.6584819
2021-04-08,219.22,228.21,216.89,226.11,239958597.0082218
2021-04-09,226.17,228.99,218.72,221.12,154922336.4573925
2021-04-10,221.13,257.0,219.16,256.34,441762890.5777668
2021-04-11,256.55,263.62,244.77,252.31,480319111.4327931
2021-04-12,252.35,259.94,240.01,244.42,341852773.1501515
2021-04-13,244.44,273.54,244.36,267.59,506855226.9692555
2021-04-14,267.61,283.0,255.0,278.86,539680828.9516029
2021-04-15,278.8,290.9,266.0,285.63,392118228.6840159
2021-04-16,285.64,317.09,265.5,308.43,924239206.0551181
2021-04-17,308.39,335.69,296.75,300.86,817941072.7363517
2021-04-18,300.87,304.83,231.1,273.36,892238974.6647613
2021-04-19,273.35,284.39,250.21,261.38,526834098.1599701
2021-04-20,261.47,272.8,234.31,260.68,539480456.6228666
2021-04-21,260.73,277.0,250.75,257.69,486078239.6309111
2021-04-22,257.63,289.61,239.0,252.5,768476292.5373607
2021-04-23,252.6,257.15,206.89,241.31,665705477.3804959
2021-04-24,241.31,241.41,220.34,224.75,264865552.2302062
2021-04-25,224.76,235.8,210.73,223.88,209320711.9060828
2021-04-26,223.9,248.2,221.24,247.42,297406460.0164286
2021-04-27,247.4,263.15,243.63,259.77,283202344.995818
2021-04-28,259.77,266.94,247.58,258.51,259424641.2548744
2021-04-29,258.5,262.89,248.16,255.31,223881131.7067478
2021-04-30,255.31,273.58,252.61,271.13,274406726.4302906
2021-05-01,271.14,278.58,265.9,276.78,206313142.3786657
2021-05-02,276.77,277.47,264.7,268.88,177326870.5253842
2021-05-03,268.83,299.72,268.44,294.87,406345333.7440491
2021-05-04,294.73,327.68,270.0,305.23,1195932190.8395019
2021-05-05,305.24,360.0,300.52,356.04,1271930983.0343182
2021-05-06,356.03,364.93,318.0,354.67,941466204.1639098
2021-05-07,354.52,374.5,333.33,344.89,1005644474.3105465
2021-05-08,344.89,356.68,334.0,347.1,458585347.675604
2021-05-09,347.17,389.0,333.51,387.8,824990298.5702829
2021-05-10,387.77,413.49,333.68,358.89,1474442115.445165
2021-05-11,358.93,379.72,345.0,377.6,731791805.4426808
2021-05-12,377.8,394.37,301.0,310.4,909685569.0243373
2021-05-13,310.4,332.73,291.0,317.95,939891706.7956719
2021-05-14,317.95,338.85,307.96,326.23,479155547.2397575
2021-05-15,326.24,332.0,296.17,300.3,464489234.4724434
2021-05-16,300.22,323.95,279.66,295.89,510240764.0331864
2021-05-17,295.89,296.34,261.27,281.53,581793612.0545212
2021-05-18,281.38,317.97,278.32,293.98,770914140.9782432
2021-05-19,293.98,300.31,147.0,185.93,1486762183.649728
2021-05-20,186.31,225.0,166.45,210.74,857612372.3871421
2021-05-21,210.66,219.12,156.56,179.97,567897537.0202928
2021-05-22,179.97,184.44,161.61,169.32,345969489.8072126
2021-05-23,169.3,176.26,118.03,142.39,548343321.0872037
2021-05-24,142.52,185.37,139.54,185.32,404399573.7082626
2021-05-25,185.32,194.61,167.15,183.76,352461818.377379
2021-05-26,183.89,204.13,179.42,198.91,299472154.8361739
2021-05-27,198.92,209.0,180.39,194.32,283796099.3329686
2021-05-28,194.31,198.88,165.5,177.33,378817824.8082102
2021-05-29,177.3,188.69,157.65,164.01,267430765.5363652
2021-05-30,164.04,181.1,155.11,170.51,191392497.8709963
2021-05-31,170.48,188.5,163.5,187.97,220163302.9188166
2021-06-01,188.01,193.16,175.82,182.99,197281336.3500419
2021-06-02,183.05,191.34,178.27,187.14,180987111.2890519
2021-06-03,187.18,197.78,181.95,193.5,206098853.8763331
2021-06-04,193.52,193.81,168.95,178.44,200956756.4605302
2021-06-05,178.46,185.49,167.32,172.94,149043048.1254912
2021-06-06,172.95,179.96,172.02,176.41,119533928.1956378
2021-06-07,176.42,182.22,160.25,161.95,180434186.5529158
2021-06-08,161.92,164.48,144.89,160.63,222062589.1486036
2021-06-09,160.64,173.3,152.31,172.56,186552484.1831124
2021-06-10,172.54,174.61,162.12,168.16,148034008.2104393
2021-06-11,168.18,173.78,160.55,162.83,156280950.685997
2021-06-12,162.84,164.3,154.14,161.8,103901880.1698796
2021-06-13,161.81,171.59,156.42,170.85,93618007.1634821
2021-06-14,170.85,179.99,166.34,179.89,138132150.6621459
2021-06-15,179.88,181.2,172.15,175.15,115569055.5994126
2021-06-16,175.16,177.31,164.23,166.57,129526004.7251286
2021-06-17,166.56,173.4,162.81,167.08,94143650.7256981
2021-06-18,167.13,167.43,151.2,156.34,127526013.1819842
2021-06-19,156.33,160.88,152.31,152.49,82045956.9790743
2021-06-20,152.51,156.18,143.75,154.88,91892149.2595213
2021-06-21,154.87,155.5,123.91,124.46,203231053.1989494
2021-06-22,124.38,133.03,104.92,119.64,266726032.4574071
2021-06-23,119.69,133.75,115.49,129.1,130123287.9382656
2021-06-24,129.13,137.36,123.71,134.58,87188835.5945268
2021-06-25,134.59,138.45,124.31,125.0,99682735.3520945
2021-06-26,125.03,129.44,118.67,126.89,107497674.7426605
2021-06-27,126.81,132.67,124.66,132.6,73420914.5500181
2021-06-28,132.57,139.55,129.89,137.69,94415295.852427
2021-06-29,137.68,149.18,137.24,144.2,129346046.6291988
2021-06-30,144.23,146.94,136.01,144.26,88947304.9035651
2021-07-01,144.31,144.31,133.99,137.02,74099823.1362186
2021-07-02,137.01,138.97,130.6,136.85,62437652.7516769
2021-07-03,136.87,141.37,134.57,140.17,48777580.7544624
2021-07-04,140.19,148.1,136.88,144.95,63870573.990982
2021-07-05,144.96,145.03,133.84,137.71,78159874.1952629
2021-07-06,137.76,142.73,135.6,138.87,73627887.1771316
2021-07-07,138.86,142.93,136.87,137.41,73142110.8723597
2021-07-08,137.38,137.74,127.77,132.15,85207418.8887012
2021-07-09,132.11,135.85,126.0,134.58,69418988.6298179
2021-07-10,134.54,136.82,130.32,133.99,48672574.5655015
2021-07-11,133.99,136.48,132.08,134.28,43702609.5723674
2021-07-12,134.28,139.75,131.82,133.38,91393565.6235902
2021-07-13,133.32,134.61,129.35,131.44,60087913.3720207
2021-07-14,131.45,132.42,123.59,131.07,69151577.2285816
2021-07-15,131.06,133.13,121.93,125.86,62611833.2090542
2021-07-16,125.88,127.87,120.38,120.65,52332289.4664196
2021-07-17,120.66,122.92,117.68,119.95,51119228.3009861
2021-07-18,120.0,124.05,116.23,119.17,51789227.2068448
2021-07-19,119.16,120.75,111.82,113.13,56960133.8044519
2021-07-20,113.14,115.09,103.83,107.29,82496935.5181682
2021-07-21,107.31,119.24,105.05,117.74,77598308.8381937
2021-07-22,117.77,122.0,115.61,120.67,55142102.7474057
2021-07-23,120.69,124.78,117.02,124.24,48655550.744583
2021-07-24,124.27,127.7,123.29,125.99,54410461.660948
2021-07-25,126.0,127.99,123.51,127.68,49282879.2572322
2021-07-26,127.64,140.47,126.85,131.06,142739916.4800818
2021-07-27,131.06,135.12,127.27,134.74,79681430.6635563
2021-07-28,134.73,142.0,132.39,140.42,100247791.355527
2021-07-29,140.48,143.0,136.55,141.44,75653246.3531883
2021-07-30,141.44,145.88,135.86,145.51,85050084.0945806
2021-07-31,145.51,146.6,141.83,144.37,56041707.6510586
2021-08-01,144.35,149.78,138.04,140.31,85237910.0633861
2021-08-02,140.31,145.93,138.76,141.35,59816989.9629861
2021-08-03,141.32,143.24,135.6,138.49,55904076.4378556
2021-08-04,138.49,144.5,135.54,142.57,68311414.3237331
2021-08-05,142.57,145.19,136.12,143.53,86661552.8370702
2021-08-06,143.51,150.9,141.73,147.95,100618381.9805661
2021-08-07,147.93,156.39,147.06,155.92,134279697.8721069
2021-08-08,155.92,157.63,147.0,149.69,106933255.7460166
2021-08-09,149.69,170.78,145.15,166.31,186206657.5256303
2021-08-10,166.27,168.28,158.79,165.38,146650320.2943435
2021-08-11,165.38,176.07,164.23,170.6,156354817.1367582
2021-08-12,170.57,179.74,160.77,165.38,166955053.6017788
2021-08-13,165.41,184.57,164.0,183.31,200074885.0965675
2021-08-14,183.32,185.11,174.62,182.76,170189633.3573743
2021-08-15,182.78,186.55,175.18,184.6,171774672.9728
2021-08-16,184.59,189.03,176.35,177.93,165189668.1403273
2021-08-17,177.96,184.38,168.01,168.61,138711288.56197
2021-08-18,168.6,174.54,162.92,166.65,117340405.200784
2021-08-19,166.64,175.82,162.66,175.59,115121985.8101465
2021-08-20,175.57,184.11,174.11,183.59,126775222.2323305
2021-08-21,183.59,184.48,176.52,179.63,116558250.5422969
2021-08-22,179.57,189.6,178.38,185.91,172606192.8561075
2021-08-23,185.85,191.94,183.61,187.01,164959040.9977036
2021-08-24,186.98,188.64,172.25,173.42,140949963.0400554
2021-08-25,173.39,179.0,169.06,177.75,108201062.3479691
2021-08-26,177.76,180.18,164.9,167.7,97291305.6699031
2021-08-27,167.7,176.35,165.0,176.2,77989311.7029358
2021-08-28,176.2,177.1,171.3,175.6,54977130.2006168
2021-08-29,175.7,182.6,173.1,174.3,97130374.9152609
2021-08-30,174.4,176.5,166.5,167.3,80384494.1281
2021-08-31,167.4,175.4,165.6,171.5,94748220.1421
2021-09-01,171.6,182.8,168.5,180.9,121596203.584364
2021-09-02,180.9,187.9,179.4,183.3,125801760.5174036
2021-09-03,183.4,217.7,179.8,212.9,418110896.2347498
2021-09-04,212.9,225.2,208.4,211.9,313258847.4913833
2021-09-05,212.0,232.56,210.5,232.2,223656696.2409005
2021-09-06,232.2,232.3,214.8,219.4,224156141.383
2021-09-07,219.4,221.9,162.1,178.5,390578821.4650718
2021-09-08,178.4,189.0,169.3,179.7,255703914.0537
2021-09-09,179.7,188.6,176.5,180.5,164129604.9424
2021-09-10,180.5,187.4,170.7,174.1,128840044.1667
2021-09-11,174.1,186.2,173.4,178.6,99706178.4928
2021-09-12,178.6,186.2,175.1,183.0,102330739.3083
2021-09-13,183.1,240.0,170.7,179.4,1066384966.6003321
2021-09-14,179.4,189.0,176.1,183.1,197408757.0389
2021-09-15,183.0,192.1,179.6,189.0,137697994.3308
2021-09-16,189.1,195.4,181.5,185.2,176852389.6626
